,homeTeamCode,awayTeamCode,game_id,time,period,team,teamCode,location,xCordAdjusted,xCordAdjusted,shotType,shotOnEmptyNet,shotRush,shotRebound,shotDistance,shotAngleAdjusted,shooterName,goalieNameForShot,event
1351413,WSH,PIT,30222,3144,3,AWAY,PIT,HOMEZONE,67,67,SNAP,0,0,0,39.6610640301,56.30993247399999,Brian Dumoulin,Philipp Grubauer,SHOT
1351414,WSH,PIT,30222,3226,3,AWAY,PIT,HOMEZONE,76,76,WRIST,0,0,0,28.1780056072,62.5255683737,Evgeni Malkin,Philipp Grubauer,MISS
1351415,WSH,PIT,30222,3235,3,HOME,WSH,Neu. Zone,5,5,WRIST,0,0,0,89.888820217,20.8544580396,Nicklas Backstrom,Marc-Andre Fleury,SHOT
1351416,WSH,PIT,30222,3244,3,HOME,WSH,AWAYZONE,37,37,WRIST,0,0,0,57.697486947,25.6768156818,Nate Schmidt,Marc-Andre Fleury,MISS
1351417,WSH,PIT,30222,3245,3,HOME,WSH,AWAYZONE,86,86,WRIST,0,0,1,7.615773105860001,66.8014094864,Marcus Johansson,Marc-Andre Fleury,MISS
1351418,WSH,PIT,30222,3310,3,HOME,WSH,AWAYZONE,39,39,WRIST,0,0,0,59.3632883186,32.6192430712,John Carlson,Marc-Andre Fleury,MISS
1351419,WSH,PIT,30222,3406,3,HOME,WSH,AWAYZONE,56,56,SLAP,0,0,0,37.1214223865,27.2553283749,Alex Ovechkin,Marc-Andre Fleury,MISS
1351420,WSH,PIT,30222,3415,3,HOME,WSH,AWAYZONE,33,33,WRIST,0,0,0,57.9741321625,14.9950791292,Kevin Shattenkirk,Marc-Andre Fleury,MISS
1351421,WSH,PIT,30222,3490,3,HOME,WSH,AWAYZONE,62,62,WRIST,0,0,0,34.205262753,37.8749836511,Kevin Shattenkirk,Marc-Andre Fleury,SHOT
1351422,WSH,PIT,30222,3512,3,AWAY,PIT,Neu. Zone,3,3,BACK,1,0,0,92.8493403315,22.145180038200003,Sidney Crosby,,MISS
1351423,WSH,PIT,30222,3557,3,AWAY,PIT,Neu. Zone,4,4,WRIST,1,0,0,85.0058821494,0.674036897985,Jake Guentzel,,GOAL
1351424,WSH,PIT,30222,3571,3,AWAY,PIT,HOMEZONE,42,42,WRIST,0,0,0,47.2652091924,6.07245640721,Carl Hagelin,Philipp Grubauer,SHOT
1351425,PIT,WSH,30223,50,1,HOME,PIT,AWAYZONE,63,63,BACK,0,0,0,36.0693775937,43.8766972859,Trevor Daley,Braden Holtby,SHOT
1351426,PIT,WSH,30223,150,1,AWAY,WSH,HOMEZONE,80,80,BACK,0,0,0,12.041594578800002,41.6335393366,Andre Burakovsky,Marc-Andre Fleury,MISS
1351427,PIT,WSH,30223,168,1,AWAY,WSH,HOMEZONE,77,77,WRIST,0,0,0,18.4390889146,49.398705355,T.J. Oshie,Marc-Andre Fleury,SHOT
1351428,PIT,WSH,30223,206,1,AWAY,WSH,HOMEZONE,56,56,WRIST,0,0,0,43.931765273,41.3086140135,Tom Wilson,Marc-Andre Fleury,SHOT
1351429,PIT,WSH,30223,260,1,AWAY,WSH,HOMEZONE,54,54,WRIST,0,0,0,35.128336140500004,4.89909245379,Evgeny Kuznetsov,Marc-Andre Fleury,SHOT
1351430,PIT,WSH,30223,307,1,AWAY,WSH,HOMEZONE,78,78,WRIST,0,0,0,30.083217913,68.5522636729,Nicklas Backstrom,Marc-Andre Fleury,SHOT
1351431,PIT,WSH,30223,384,1,HOME,PIT,AWAYZONE,68,68,SNAP,0,0,0,25.8069758011,35.537677792,Evgeni Malkin,Braden Holtby,SHOT
1351432,PIT,WSH,30223,390,1,HOME,PIT,AWAYZONE,69,69,WRIST,0,0,0,22.825424421,28.810793743,Patric Hornqvist,Braden Holtby,SHOT
1351433,PIT,WSH,30223,508,1,AWAY,WSH,HOMEZONE,78,78,BACK,0,0,0,11.401754251,15.2551187031,Nicklas Backstrom,Marc-Andre Fleury,SHOT
1351434,PIT,WSH,30223,612,1,HOME,PIT,AWAYZONE,80,80,BACK,0,0,0,9.055385138139998,6.34019174591,Conor Sheary,Braden Holtby,SHOT
1351435,PIT,WSH,30223,613,1,HOME,PIT,AWAYZONE,81,81,BACK,0,0,1,8.54400374532,20.5560452196,Nick Bonino,Braden Holtby,SHOT
1351436,PIT,WSH,30223,676,1,AWAY,WSH,HOMEZONE,75,75,TIP,0,0,0,14.142135623699998,8.13010235416,Justin Williams,Marc-Andre Fleury,MISS
1351437,PIT,WSH,30223,724,1,AWAY,WSH,HOMEZONE,35,35,SLAP,0,0,0,54.7448627727,9.46232220803,Kevin Shattenkirk,Marc-Andre Fleury,MISS
1351438,PIT,WSH,30223,771,1,AWAY,WSH,HOMEZONE,77,77,WRIST,0,0,0,17.691806013,47.2906100426,Nicklas Backstrom,Marc-Andre Fleury,SHOT
1351439,PIT,WSH,30223,785,1,AWAY,WSH,HOMEZONE,83,83,WRIST,0,0,0,13.416407865,63.4349488229,Nicklas Backstrom,Marc-Andre Fleury,GOAL
1351440,PIT,WSH,30223,838,1,AWAY,WSH,HOMEZONE,74,74,WRIST,0,0,0,15.0332963784,3.81407483429,John Carlson,Marc-Andre Fleury,SHOT
1351441,PIT,WSH,30223,933,1,AWAY,WSH,HOMEZONE,69,69,SNAP,0,0,0,27.5862284483,43.5311992856,Daniel Winnik,Marc-Andre Fleury,SHOT
1351442,PIT,WSH,30223,1020,1,HOME,PIT,AWAYZONE,60,60,WRIST,0,0,0,36.4005494464,37.1847064532,Phil Kessel,Braden Holtby,MISS
1351443,PIT,WSH,30223,1081,1,HOME,PIT,AWAYZONE,75,75,WRIST,0,0,0,14.8660687473,19.6538240581,Bryan Rust,Braden Holtby,SHOT
1351444,PIT,WSH,30223,1165,1,HOME,PIT,AWAYZONE,65,65,SNAP,0,0,0,34.6554469023,46.1691393279,Phil Kessel,Braden Holtby,SHOT
1351445,PIT,WSH,30223,1171,1,HOME,PIT,AWAYZONE,77,77,TIP,0,0,0,19.2093727123,51.3401917459,Phil Kessel,Braden Holtby,MISS
1351446,PIT,WSH,30223,1193,1,HOME,PIT,AWAYZONE,55,55,WRIST,0,0,0,34.1320963318,5.04245106917,Tom Kuhnhackl,Braden Holtby,SHOT
1351447,PIT,WSH,30223,1274,2,HOME,PIT,HOMEZONE,76,76,WRIST,0,0,0,28.1780056072,62.5255683737,Phil Kessel,Braden Holtby,SHOT
1351448,PIT,WSH,30223,1277,2,HOME,PIT,HOMEZONE,76,76,WRIST,0,0,1,15.8113883008,34.6951535312,Chris Kunitz,Braden Holtby,SHOT
1351449,PIT,WSH,30223,1308,2,AWAY,WSH,HOMEZONE,65,65,WRIST,0,0,0,26.0,22.619864948000004,Evgeny Kuznetsov,Marc-Andre Fleury,SHOT
1351450,PIT,WSH,30223,1309,2,AWAY,WSH,HOMEZONE,87,87,WRIST,0,0,1,7.280109889279999,74.0546040991,Andre Burakovsky,Marc-Andre Fleury,MISS
1351451,PIT,WSH,30223,1319,2,AWAY,WSH,HOMEZONE,37,37,WRIST,0,0,0,59.0592922409,28.300755766,Dmitry Orlov,Marc-Andre Fleury,MISS
1351452,PIT,WSH,30223,1373,2,AWAY,WSH,HOMEZONE,32,32,WRIST,0,0,0,57.4282160614,7.0012675575,Nate Schmidt,Marc-Andre Fleury,SHOT
1351453,PIT,WSH,30223,1374,2,AWAY,WSH,HOMEZONE,78,78,WRIST,0,0,1,11.401754251,15.2551187031,Alex Ovechkin,Marc-Andre Fleury,SHOT
1351454,PIT,WSH,30223,1376,2,AWAY,WSH,HOMEZONE,82,82,WRIST,0,0,1,7.615773105860001,23.198590513600003,T.J. Oshie,Marc-Andre Fleury,SHOT
1351455,PIT,WSH,30223,1438,2,HOME,PIT,AWAYZONE,42,42,SLAP,0,0,0,48.0520551069,12.0114783864,Chris Kunitz,Braden Holtby,MISS
1351456,PIT,WSH,30223,1448,2,HOME,PIT,AWAYZONE,78,78,BACK,0,0,0,11.7046999107,19.9831065219,Chris Kunitz,Braden Holtby,SHOT
1351457,PIT,WSH,30223,1460,2,HOME,PIT,AWAYZONE,83,83,WRIST,0,0,0,11.6619037897,59.0362434679,Jake Guentzel,Braden Holtby,SHOT
1351458,PIT,WSH,30223,1471,2,HOME,PIT,AWAYZONE,37,37,WRIST,0,0,0,52.7730992078,9.81930063876,Olli Maatta,Braden Holtby,SHOT
1351459,PIT,WSH,30223,1476,2,HOME,PIT,AWAYZONE,32,32,SNAP,0,0,0,58.463663929,12.847704858699998,Olli Maatta,Braden Holtby,SHOT
1351460,PIT,WSH,30223,1492,2,HOME,PIT,AWAYZONE,82,82,BACK,0,0,0,9.89949493661,45.0,Patric Hornqvist,Braden Holtby,SHOT
1351461,PIT,WSH,30223,1553,2,AWAY,WSH,HOMEZONE,65,65,TIP,0,0,0,26.0,22.619864948000004,Lars Eller,Marc-Andre Fleury,MISS
1351462,PIT,WSH,30223,1612,2,HOME,PIT,AWAYZONE,58,58,SNAP,0,0,0,38.0131556175,35.362461887100004,Phil Kessel,Braden Holtby,SHOT
1351463,PIT,WSH,30223,1730,2,AWAY,WSH,HOMEZONE,57,57,WRIST,0,0,0,32.3882694814,8.88065915052,T.J. Oshie,Marc-Andre Fleury,MISS
1351464,PIT,WSH,30223,1737,2,AWAY,WSH,HOMEZONE,37,37,WRIST,0,0,0,60.0333240792,29.9816393688,Brooks Orpik,Marc-Andre Fleury,MISS
1351465,PIT,WSH,30223,1744,2,AWAY,WSH,HOMEZONE,42,42,SLAP,0,0,0,57.4282160614,35.0737544933,Nate Schmidt,Marc-Andre Fleury,SHOT
1351466,PIT,WSH,30223,1809,2,HOME,PIT,AWAYZONE,53,53,BACK,0,0,0,50.9116882454,45.0,Carl Hagelin,Braden Holtby,SHOT
1351467,PIT,WSH,30223,1875,2,AWAY,WSH,HOMEZONE,62,62,WRIST,0,0,0,27.0185121722,2.12109639666,Lars Eller,Marc-Andre Fleury,SHOT
1351468,PIT,WSH,30223,1966,2,HOME,PIT,AWAYZONE,63,63,WRIST,0,0,0,33.4215499341,38.9275435928,Phil Kessel,Braden Holtby,SHOT
1351469,PIT,WSH,30223,1967,2,HOME,PIT,AWAYZONE,64,64,WRIST,0,0,1,30.2324329157,34.2157021324,Evgeni Malkin,Braden Holtby,SHOT
1351470,PIT,WSH,30223,2039,2,HOME,PIT,AWAYZONE,79,79,WRIST,0,0,0,10.7703296143,21.8014094864,Chris Kunitz,Braden Holtby,SHOT
1351471,PIT,WSH,30223,2132,2,HOME,PIT,AWAYZONE,61,61,WRIST,0,0,0,31.7647603485,28.17859011,Evgeni Malkin,Braden Holtby,MISS
1351472,PIT,WSH,30223,2139,2,HOME,PIT,AWAYZONE,66,66,SLAP,0,0,0,31.8276609257,43.7269699799,Evgeni Malkin,Braden Holtby,SHOT
1351473,PIT,WSH,30223,2174,2,HOME,PIT,AWAYZONE,79,79,WRIST,0,0,0,12.2065556157,34.9920201986,Patric Hornqvist,Braden Holtby,SHOT
1351474,PIT,WSH,30223,2234,2,HOME,PIT,AWAYZONE,41,41,SLAP,0,0,0,51.6236379966,21.595310449,Olli Maatta,Braden Holtby,MISS
1351475,PIT,WSH,30223,2262,2,AWAY,WSH,HOMEZONE,78,78,WRIST,0,0,0,23.7065391823,62.3540246363,Dmitry Orlov,Marc-Andre Fleury,SHOT
1351476,PIT,WSH,30223,2274,2,HOME,PIT,AWAYZONE,69,69,WRIST,0,0,0,22.825424421,28.810793743,Nick Bonino,Braden Holtby,SHOT
1351477,PIT,WSH,30223,2283,2,HOME,PIT,AWAYZONE,61,61,TIP,0,0,0,28.6356421266,12.094757077,Tom Kuhnhackl,Braden Holtby,MISS
1351478,PIT,WSH,30223,2290,2,AWAY,WSH,HOMEZONE,29,29,WRIST,0,0,0,60.1331855135,3.81407483429,Nicklas Backstrom,Marc-Andre Fleury,SHOT
1351479,PIT,WSH,30223,2309,2,AWAY,WSH,HOMEZONE,66,66,WRIST,0,0,0,23.5372045919,12.2647737279,Marcus Johansson,Marc-Andre Fleury,SHOT
1351480,PIT,WSH,30223,2310,2,AWAY,WSH,HOMEZONE,82,82,BACK,0,0,1,9.21954445729,40.601294645,Evgeny Kuznetsov,Marc-Andre Fleury,SHOT
1351481,PIT,WSH,30223,2320,2,AWAY,WSH,HOMEZONE,83,83,SNAP,0,0,0,22.803508502,74.74488129689999,Marcus Johansson,Marc-Andre Fleury,SHOT
1351482,PIT,WSH,30223,2411,3,AWAY,WSH,HOMEZONE,58,58,SNAP,0,0,0,38.6005181312,36.5730309785,T.J. Oshie,Marc-Andre Fleury,SHOT
1351483,PIT,WSH,30223,2467,3,AWAY,WSH,HOMEZONE,68,68,SNAP,0,0,0,26.4007575649,37.303948278,Tom Wilson,Marc-Andre Fleury,SHOT
1351484,PIT,WSH,30223,2482,3,HOME,PIT,AWAYZONE,35,35,SLAP,0,0,0,54.5893762558,8.42696902148,Ian Cole,Braden Holtby,MISS
1351485,PIT,WSH,30223,2541,3,AWAY,WSH,HOMEZONE,81,81,WRIST,0,0,0,27.2029410175,72.8972710309,Kevin Shattenkirk,Marc-Andre Fleury,SHOT
1351486,PIT,WSH,30223,2561,3,AWAY,WSH,HOMEZONE,83,83,SNAP,0,0,0,23.769728648,75.3791260114,Marcus Johansson,Marc-Andre Fleury,SHOT
1351487,PIT,WSH,30223,2658,3,AWAY,WSH,HOMEZONE,51,51,WRIST,0,0,0,38.1182371051,4.513988458,John Carlson,Marc-Andre Fleury,MISS
1351488,PIT,WSH,30223,2756,3,AWAY,WSH,HOMEZONE,88,88,BACK,0,0,0,12.041594578800002,85.2363583093,Marcus Johansson,Marc-Andre Fleury,SHOT
1351489,PIT,WSH,30223,2769,3,AWAY,WSH,HOMEZONE,39,39,WRIST,0,0,0,50.089919145500005,3.43363036245,Kevin Shattenkirk,Marc-Andre Fleury,SHOT
1351490,PIT,WSH,30223,2839,3,AWAY,WSH,HOMEZONE,45,45,WRIST,0,0,0,46.1735855225,17.6501242199,Alex Ovechkin,Marc-Andre Fleury,SHOT
1351491,PIT,WSH,30223,2846,3,AWAY,WSH,HOMEZONE,43,43,SLAP,0,0,0,56.0357029045,34.824489156999995,Dmitry Orlov,Marc-Andre Fleury,SHOT
1351492,PIT,WSH,30223,2862,3,HOME,PIT,AWAYZONE,48,48,WRIST,0,0,0,53.2634959423,39.6678411183,Brian Dumoulin,Braden Holtby,MISS
1351493,PIT,WSH,30223,2888,3,AWAY,WSH,HOMEZONE,80,80,WRIST,0,0,0,9.21954445729,12.5288077092,Justin Williams,Marc-Andre Fleury,SHOT
1351494,PIT,WSH,30223,2906,3,HOME,PIT,AWAYZONE,59,59,WRIST,0,0,0,37.8021163429,37.4761795614,Phil Kessel,Braden Holtby,SHOT
1351495,PIT,WSH,30223,2956,3,HOME,PIT,AWAYZONE,60,60,WRIST,0,0,0,32.2024843762,25.7693276243,Trevor Daley,Braden Holtby,MISS
1351496,PIT,WSH,30223,2986,3,AWAY,WSH,HOMEZONE,83,83,WRIST,0,0,0,18.973665961,71.5650511771,Evgeny Kuznetsov,Marc-Andre Fleury,GOAL
1351497,PIT,WSH,30223,3089,3,AWAY,WSH,HOMEZONE,32,32,WRIST,0,0,0,57.0,0.0,Evgeny Kuznetsov,Marc-Andre Fleury,SHOT
1351498,PIT,WSH,30223,3342,3,HOME,PIT,AWAYZONE,41,41,SNAP,0,0,0,55.5697759578,30.2564371635,Ian Cole,Braden Holtby,SHOT
1351499,PIT,WSH,30223,3417,3,HOME,PIT,AWAYZONE,61,61,SLAP,0,0,0,28.8617393793,14.0362434679,Justin Schultz,Braden Holtby,SHOT
1351500,PIT,WSH,30223,3487,3,HOME,PIT,AWAYZONE,59,59,SLAP,0,0,0,37.202150475500005,36.2538377374,Evgeni Malkin,Braden Holtby,GOAL
1351501,PIT,WSH,30223,3505,3,HOME,PIT,AWAYZONE,41,41,WRIST,0,0,0,49.7292670366,15.1540680503,Bryan Rust,Braden Holtby,SHOT
1351502,PIT,WSH,30223,3535,3,HOME,PIT,AWAYZONE,51,51,SLAP,0,0,0,38.6393581727,10.4374753511,Justin Schultz,Braden Holtby,GOAL
1351503,PIT,WSH,30223,3628,4,AWAY,WSH,HOMEZONE,55,55,WRIST,0,0,0,40.496913462600006,32.905242923,Marcus Johansson,Marc-Andre Fleury,MISS
1351504,PIT,WSH,30223,3641,4,AWAY,WSH,HOMEZONE,66,66,WRIST,0,0,0,25.079872408000004,23.498565676,T.J. Oshie,Marc-Andre Fleury,MISS
1351505,PIT,WSH,30223,3663,4,HOME,PIT,AWAYZONE,47,47,WRIST,0,0,0,42.7551166529,10.7842978676,Phil Kessel,Braden Holtby,MISS
1351506,PIT,WSH,30223,3686,4,AWAY,WSH,HOMEZONE,65,65,WRIST,0,0,0,27.7848879789,30.2564371635,Andre Burakovsky,Marc-Andre Fleury,MISS
1351507,PIT,WSH,30223,3730,4,AWAY,WSH,HOMEZONE,64,64,BACK,0,0,0,42.201895692,53.6731740479,Nate Schmidt,Marc-Andre Fleury,SHOT
1351508,PIT,WSH,30223,3743,4,HOME,PIT,AWAYZONE,53,53,WRIST,0,0,0,36.1247837364,4.76364169073,Bryan Rust,Braden Holtby,MISS
1351509,PIT,WSH,30223,3750,4,HOME,PIT,AWAYZONE,72,72,WRIST,0,0,0,23.3452350599,43.2642954111,Nick Bonino,Braden Holtby,SHOT
1351510,PIT,WSH,30223,3793,4,AWAY,WSH,HOMEZONE,45,45,SNAP,0,0,0,44.4072066223,7.76516601843,Kevin Shattenkirk,Marc-Andre Fleury,GOAL
1351511,PIT,WSH,30224,55,1,HOME,PIT,AWAYZONE,34,34,SNAP,0,0,0,55.0363516233,2.08256527973,Chris Kunitz,Braden Holtby,MISS
1351512,PIT,WSH,30224,100,1,HOME,PIT,AWAYZONE,77,77,WRIST,0,0,0,37.0,71.0753555839,Patric Hornqvist,Braden Holtby,SHOT
1351513,PIT,WSH,30224,160,1,AWAY,WSH,HOMEZONE,41,41,SNAP,0,0,0,52.8015151298,24.6235647862,Dmitry Orlov,Marc-Andre Fleury,SHOT
1351514,PIT,WSH,30224,190,1,HOME,PIT,AWAYZONE,34,34,SNAP,0,0,0,58.8727441181,20.8977654988,Justin Schultz,Braden Holtby,SHOT
1351515,PIT,WSH,30224,243,1,AWAY,WSH,HOMEZONE,62,62,WRIST,0,0,0,32.4499614792,33.690067526,Justin Williams,Marc-Andre Fleury,MISS
1351516,PIT,WSH,30224,279,1,HOME,PIT,AWAYZONE,81,81,WRIST,0,0,0,8.24621125124,14.0362434679,Patric Hornqvist,Braden Holtby,GOAL
1351517,PIT,WSH,30224,287,1,HOME,PIT,AWAYZONE,69,69,TIP,0,0,0,22.360679775,26.5650511771,Bryan Rust,Braden Holtby,MISS
1351518,PIT,WSH,30224,334,1,AWAY,WSH,HOMEZONE,87,87,WRIST,0,0,0,17.1172427686,83.2901631922,Lars Eller,Marc-Andre Fleury,SHOT
1351519,PIT,WSH,30224,363,1,HOME,PIT,AWAYZONE,56,56,WRIST,0,0,0,33.9558536927,13.6269948599,Evgeni Malkin,Braden Holtby,MISS
1351520,PIT,WSH,30224,400,1,HOME,PIT,AWAYZONE,35,35,SLAP,0,0,0,57.9396237475,21.2505055071,Olli Maatta,Braden Holtby,MISS
1351521,PIT,WSH,30224,440,1,HOME,PIT,AWAYZONE,75,75,WRIST,0,0,0,24.4131112315,55.007979801400005,Carl Hagelin,Braden Holtby,SHOT
1351522,PIT,WSH,30224,458,1,AWAY,WSH,HOMEZONE,58,58,WRIST,0,0,0,47.5078940809,49.2678933003,Marcus Johansson,Marc-Andre Fleury,SHOT
1351523,PIT,WSH,30224,536,1,AWAY,WSH,HOMEZONE,56,56,WRIST,0,0,0,37.1214223865,27.2553283749,Tom Wilson,Marc-Andre Fleury,SHOT
1351524,PIT,WSH,30224,606,1,HOME,PIT,AWAYZONE,45,45,SLAP,0,0,0,44.1814440687,5.19442890773,Olli Maatta,Braden Holtby,MISS
1351525,PIT,WSH,30224,662,1,HOME,PIT,AWAYZONE,37,37,WRIST,0,0,0,54.4058820349,17.1027289691,Scott Wilson,Braden Holtby,SHOT
1351526,PIT,WSH,30224,681,1,HOME,PIT,AWAYZONE,36,36,WRIST,0,0,0,60.9015599143,29.5114985571,Justin Schultz,Braden Holtby,SHOT
1351527,PIT,WSH,30224,694,1,AWAY,WSH,HOMEZONE,70,70,WRIST,0,0,0,27.5862284483,46.4688007144,Marcus Johansson,Marc-Andre Fleury,MISS
1351528,PIT,WSH,30224,726,1,AWAY,WSH,HOMEZONE,86,86,WRAP,0,0,0,8.54400374532,69.4439547804,Evgeny Kuznetsov,Marc-Andre Fleury,SHOT
1351529,PIT,WSH,30224,727,1,AWAY,WSH,HOMEZONE,78,78,WRIST,0,0,1,11.401754251,15.2551187031,Tom Wilson,Marc-Andre Fleury,SHOT
1351530,PIT,WSH,30224,816,1,HOME,PIT,AWAYZONE,53,53,WRIST,0,0,0,41.1825205639,29.0546040991,Phil Kessel,Braden Holtby,MISS
1351531,PIT,WSH,30224,835,1,HOME,PIT,AWAYZONE,74,74,TIP,0,0,0,15.0,0.0,Patric Hornqvist,Braden Holtby,SHOT
1351532,PIT,WSH,30224,849,1,HOME,PIT,AWAYZONE,77,77,WRIST,0,0,0,12.3693168769,14.0362434679,Patric Hornqvist,Braden Holtby,SHOT
1351533,PIT,WSH,30224,947,1,AWAY,WSH,HOMEZONE,60,60,WRIST,0,0,0,36.4005494464,37.1847064532,Evgeny Kuznetsov,Marc-Andre Fleury,SHOT
1351534,PIT,WSH,30224,1004,1,HOME,PIT,AWAYZONE,34,34,SLAP,0,0,0,60.835844697,25.3013786254,Brian Dumoulin,Braden Holtby,MISS
1351535,PIT,WSH,30224,1068,1,AWAY,WSH,HOMEZONE,78,78,WRIST,0,0,0,14.8660687473,42.2736890061,Andre Burakovsky,Marc-Andre Fleury,SHOT
1351536,PIT,WSH,30224,1121,1,AWAY,WSH,HOMEZONE,39,39,SLAP,0,0,0,55.0363516233,24.7024302278,T.J. Oshie,Marc-Andre Fleury,SHOT
1351537,PIT,WSH,30224,1127,1,AWAY,WSH,HOMEZONE,79,79,WRIST,0,0,0,11.1803398875,26.5650511771,Marcus Johansson,Marc-Andre Fleury,SHOT
1351538,PIT,WSH,30224,1128,1,AWAY,WSH,HOMEZONE,84,84,BACK,0,0,1,7.810249675910001,50.19442890770001,Evgeny Kuznetsov,Marc-Andre Fleury,SHOT
1351539,PIT,WSH,30224,1129,1,HOME,PIT,AWAYZONE,49,49,SNAP,0,0,0,49.4064773081,35.9421118714,Nick Bonino,Braden Holtby,SHOT
1351540,PIT,WSH,30224,1183,1,AWAY,WSH,HOMEZONE,50,50,SNAP,0,0,0,40.2616442784,14.3813945911,Kevin Shattenkirk,Marc-Andre Fleury,MISS
1351541,PIT,WSH,30224,1199,1,AWAY,WSH,HOMEZONE,78,78,SNAP,0,0,0,21.954498400100004,59.931417178100006,Marcus Johansson,Marc-Andre Fleury,SHOT
1351542,PIT,WSH,30224,1260,2,AWAY,WSH,HOMEZONE,34,34,SLAP,0,0,0,59.2368128785,21.8014094864,Kevin Shattenkirk,Marc-Andre Fleury,SHOT
1351543,PIT,WSH,30224,1431,2,HOME,PIT,AWAYZONE,75,75,WRIST,0,0,0,29.5296461205,61.699244234,Jake Guentzel,Braden Holtby,GOAL
1351544,PIT,WSH,30224,1457,2,AWAY,WSH,HOMEZONE,74,74,BACK,0,0,0,34.4383507154,64.1790080258,Lars Eller,Marc-Andre Fleury,SHOT
1351545,PIT,WSH,30224,1476,2,AWAY,WSH,HOMEZONE,36,36,SLAP,0,0,0,53.2353266168,5.38931175997,Nate Schmidt,Marc-Andre Fleury,SHOT
1351546,PIT,WSH,30224,1563,2,AWAY,WSH,HOMEZONE,43,43,SNAP,0,0,0,48.0832611207,16.9275130641,T.J. Oshie,Marc-Andre Fleury,SHOT
1351547,PIT,WSH,30224,1578,2,AWAY,WSH,HOMEZONE,49,49,SLAP,0,0,0,44.283179651000005,25.4077181089,Daniel Winnik,Marc-Andre Fleury,SHOT
1351548,PIT,WSH,30224,1585,2,AWAY,WSH,HOMEZONE,69,69,TIP,0,0,0,20.0,0.0,Lars Eller,Marc-Andre Fleury,MISS
1351549,PIT,WSH,30224,1619,2,AWAY,WSH,HOMEZONE,48,48,WRIST,0,0,0,51.4003891036,37.092837297,Matt Niskanen,Marc-Andre Fleury,SHOT
1351550,PIT,WSH,30224,1619,2,AWAY,WSH,HOMEZONE,47,47,WRIST,0,0,1,54.6717477313,39.8055710923,Dmitry Orlov,Marc-Andre Fleury,MISS
1351551,PIT,WSH,30224,1641,2,AWAY,WSH,HOMEZONE,67,67,WRIST,0,0,0,25.0599281723,28.610459666,Evgeny Kuznetsov,Marc-Andre Fleury,GOAL
1351552,PIT,WSH,30224,1661,2,AWAY,WSH,HOMEZONE,67,67,WRIST,0,0,0,39.6610640301,56.30993247399999,John Carlson,Marc-Andre Fleury,SHOT
1351553,PIT,WSH,30224,1713,2,AWAY,WSH,HOMEZONE,57,57,SNAP,0,0,0,38.275318418000005,33.2748879848,Nate Schmidt,Marc-Andre Fleury,GOAL
1351554,PIT,WSH,30224,1728,2,HOME,PIT,AWAYZONE,78,78,TIP,0,0,0,11.0453610172,5.19442890773,Chris Kunitz,Braden Holtby,MISS
1351555,PIT,WSH,30224,1738,2,HOME,PIT,AWAYZONE,80,80,BACK,0,0,0,12.7279220614,45.0,Phil Kessel,Braden Holtby,SHOT
1351556,PIT,WSH,30224,1816,2,AWAY,WSH,HOMEZONE,67,67,WRIST,0,0,0,26.0768096208,32.4711922908,Andre Burakovsky,Marc-Andre Fleury,MISS
1351557,PIT,WSH,30224,1824,2,AWAY,WSH,HOMEZONE,63,63,WRIST,0,0,0,34.7131099154,41.4964683552,Tom Wilson,Marc-Andre Fleury,SHOT
1351558,PIT,WSH,30224,1884,2,HOME,PIT,AWAYZONE,44,44,SLAP,0,0,0,45.54119014689999,8.841814560189999,Justin Schultz,Braden Holtby,GOAL
1351559,PIT,WSH,30224,1918,2,AWAY,WSH,HOMEZONE,40,40,WRIST,0,0,0,55.0090901579,27.0308602598,Evgeny Kuznetsov,Marc-Andre Fleury,SHOT
1351560,PIT,WSH,30224,1926,2,AWAY,WSH,HOMEZONE,83,83,WRIST,0,0,0,9.21954445729,49.398705355,Justin Williams,Marc-Andre Fleury,SHOT
1351561,PIT,WSH,30224,1931,2,AWAY,WSH,HOMEZONE,54,54,WRIST,0,0,0,40.8166632639,30.9637565321,Alex Ovechkin,Marc-Andre Fleury,SHOT
1351562,PIT,WSH,30224,2021,2,AWAY,WSH,HOMEZONE,49,49,SLAP,0,0,0,43.4626276242,23.0254920085,Alex Ovechkin,Marc-Andre Fleury,SHOT
1351563,PIT,WSH,30224,2166,2,AWAY,WSH,HOMEZONE,83,83,WRIST,0,0,0,26.6833281283,77.0053832081,Lars Eller,Marc-Andre Fleury,SHOT
1351564,PIT,WSH,30224,2189,2,HOME,PIT,AWAYZONE,79,79,BACK,0,0,0,10.1980390272,11.309932474000002,Phil Kessel,Braden Holtby,SHOT
1351565,PIT,WSH,30224,2194,2,HOME,PIT,AWAYZONE,85,85,WRAP,0,0,0,8.94427191,63.4349488229,Chris Kunitz,Braden Holtby,SHOT
1351566,PIT,WSH,30224,2332,2,AWAY,WSH,HOMEZONE,60,60,SNAP,0,0,0,33.1209903234,28.8865817669,Justin Williams,Marc-Andre Fleury,SHOT
1351567,PIT,WSH,30224,2338,2,AWAY,WSH,HOMEZONE,76,76,TIP,0,0,0,13.0384048104,4.398705355,Andre Burakovsky,Marc-Andre Fleury,SHOT
1351568,PIT,WSH,30224,2450,3,HOME,PIT,AWAYZONE,87,87,WRIST,0,0,0,6.32455532034,71.5650511771,Evgeni Malkin,Braden Holtby,SHOT
